"variable","importance","ID","K.sce","I.sce","N.sce"
"Pl",0.00688082378382753,19,0.05,1,1
"Pn",0.00563489826380487,19,0.05,1,1
"Pa",0.00598546595630366,19,0.05,1,1
"Ql",0.00559320218607898,19,0.05,1,1
"Qn",0.00685316423215467,19,0.05,1,1
"Qa",0.00599165562147315,19,0.05,1,1
"Ra",0.329538663217514,19,0.05,1,1
"E",0.131859931462432,20,0.05,1,1
"Sl",0.0632240354628374,20,0.05,1,1
"Sn",0.0578758749210679,20,0.05,1,1
"Sa",0.0368896762506798,20,0.05,1,1
"Cll",0.00392803444999937,20,0.05,1,1
"Cnl",0.00283193580225089,20,0.05,1,1
"Cal",0.0114469838253943,20,0.05,1,1
"Cln",0.00322709407634544,20,0.05,1,1
"Cnn",0.00325182716694412,20,0.05,1,1
"Can",0.009410122742402,20,0.05,1,1
"Cla",0.00391701759694158,20,0.05,1,1
"Cna",0.00315067452069678,20,0.05,1,1
"Caa",0.0148262516898179,20,0.05,1,1
"Cs",0.0212167140346561,20,0.05,1,1
"Nlh",0.00328841476868245,20,0.05,1,1
"Nnh",0.00233145428767884,20,0.05,1,1
"Nah",0.0204255692985849,20,0.05,1,1
"Dl",0.00379301075943255,20,0.05,1,1
"Dn",0.00274179847279195,20,0.05,1,1
"Da",0.00415320264871289,20,0.05,1,1
"Hcn",0.04954573517036,20,0.05,1,1
"Hcs",0.00326098593662479,20,0.05,1,1
"I",0.00392363972596887,20,0.05,1,1
"theta",0.00434925636856621,20,0.05,1,1
"Pl",0.00378531464841776,20,0.05,1,1
"Pn",0.00249984697323151,20,0.05,1,1
"Pa",0.0033905126337668,20,0.05,1,1
"Ql",0.00522464223574442,20,0.05,1,1
"Qn",0.00355443143602797,20,0.05,1,1
"Qa",0.00299092052472034,20,0.05,1,1
"Ra",0.250224764522889,20,0.05,1,1
"E",0.11482002668246,21,0.05,1,1
"Sl",0.0983262723415441,21,0.05,1,1
"Sn",0.0586076498585815,21,0.05,1,1
"Sa",0.076303317878333,21,0.05,1,1
"Cll",0.00389753059556171,21,0.05,1,1
"Cnl",0.00434256843591756,21,0.05,1,1
"Cal",0.00723055512861807,21,0.05,1,1
"Cln",0.0034692372269372,21,0.05,1,1
"Cnn",0.00463330268316936,21,0.05,1,1
"Can",0.00723889704696106,21,0.05,1,1
"Cla",0.00393042671418197,21,0.05,1,1
"Cna",0.0038594463911977,21,0.05,1,1
"Caa",0.00957645671211666,21,0.05,1,1
"Cs",0.0224614711584249,21,0.05,1,1
"Nlh",0.00476035178845332,21,0.05,1,1
"Nnh",0.0031503772275939,21,0.05,1,1
"Nah",0.00853046064968742,21,0.05,1,1
"Dl",0.00526097045015279,21,0.05,1,1
"Dn",0.0042257063665329,21,0.05,1,1
"Da",0.0088715614516237,21,0.05,1,1
"Hcn",0.0356734978989914,21,0.05,1,1
"Hcs",0.00483791994228384,21,0.05,1,1
"I",0.00491893352268805,21,0.05,1,1
"theta",0.00435735535706678,21,0.05,1,1
"Pl",0.00505561156796379,21,0.05,1,1
"Pn",0.00567785333004119,21,0.05,1,1
"Pa",0.00360163445957793,21,0.05,1,1
"Ql",0.00533030164350242,21,0.05,1,1
"Qn",0.00811234893394295,21,0.05,1,1
"Qa",0.00564145641245738,21,0.05,1,1
"Ra",0.282908328583067,21,0.05,1,1
"E",0.11989569241418,22,0.05,1,1
"Sl",0.0930066286586819,22,0.05,1,1
"Sn",0.0677281423861681,22,0.05,1,1
"Sa",0.0285598639081574,22,0.05,1,1
"Cll",0.00490289378380362,22,0.05,1,1
"Cnl",0.00303524953980688,22,0.05,1,1
"Cal",0.00456716530887658,22,0.05,1,1
"Cln",0.00449636850538755,22,0.05,1,1
"Cnn",0.00285239482625484,22,0.05,1,1
"Can",0.00537664651223598,22,0.05,1,1
"Cla",0.00436966742466857,22,0.05,1,1
"Cna",0.00223303951717376,22,0.05,1,1
"Caa",0.00582690780576936,22,0.05,1,1
"Cs",0.0218849741602149,22,0.05,1,1
"Nlh",0.00475583244335185,22,0.05,1,1
"Nnh",0.00248353207375806,22,0.05,1,1
"Nah",0.00702533887066588,22,0.05,1,1
"Dl",0.00507109575844467,22,0.05,1,1
"Dn",0.00597202053177765,22,0.05,1,1
"Da",0.00471127997779236,22,0.05,1,1
"Hcn",0.0249339366126153,22,0.05,1,1
"Hcs",0.00377201557199394,22,0.05,1,1
"I",0.00296375779565105,22,0.05,1,1
"theta",0.00504406304789436,22,0.05,1,1
"Pl",0.00454449029158553,22,0.05,1,1
"Pn",0.00315227697588434,22,0.05,1,1
"Pa",0.00317875283295651,22,0.05,1,1
"Ql",0.00421210376553307,22,0.05,1,1
"Qn",0.00445159440949688,22,0.05,1,1
"Qa",0.00422781083055728,22,0.05,1,1
"Ra",0.251577054169313,22,0.05,1,1
"E",0.1288663682249,23,0.05,1,1
"Sl",0.102456029398188,23,0.05,1,1
"Sn",0.0477167431795428,23,0.05,1,1
"Sa",0.0445335246983127,23,0.05,1,1
"Cll",0.00401153187419305,23,0.05,1,1
"Cnl",0.00331749926260149,23,0.05,1,1
"Cal",0.00742597050739877,23,0.05,1,1
"Cln",0.00286520247328309,23,0.05,1,1
"Cnn",0.00574363459653676,23,0.05,1,1
"Can",0.00491160132362486,23,0.05,1,1
"Cla",0.00666101635886345,23,0.05,1,1
"Cna",0.00588952969805761,23,0.05,1,1
"Caa",0.00866097736322842,23,0.05,1,1
"Cs",0.0435648362072369,23,0.05,1,1
"Nlh",0.00565208374373129,23,0.05,1,1
"Nnh",0.00525818423386637,23,0.05,1,1
"Nah",0.00931341953032603,23,0.05,1,1
"Dl",0.0037984363921776,23,0.05,1,1
"Dn",0.00546051309032632,23,0.05,1,1
"Da",0.00758412541730594,23,0.05,1,1
"Hcn",0.0291298781367256,23,0.05,1,1
"Hcs",0.00721072264475396,23,0.05,1,1
"I",0.00401815740050829,23,0.05,1,1
"theta",0.00365587317874625,23,0.05,1,1
"Pl",0.00629792890495996,23,0.05,1,1
"Pn",0.00462822453295778,23,0.05,1,1
"Pa",0.00342643245383728,23,0.05,1,1
"Ql",0.00497698818311962,23,0.05,1,1
"Qn",0.00743003669677495,23,0.05,1,1
"Qa",0.00295255462846187,23,0.05,1,1
"Ra",0.300527102477538,23,0.05,1,1
"E",0.144417803978566,24,0.05,1,1
"Sl",0.0928434737524862,24,0.05,1,1
"Sn",0.0757620715619874,24,0.05,1,1
"Sa",0.035259289305072,24,0.05,1,1
"Cll",0.00320927258465599,24,0.05,1,1
"Cnl",0.00354930411667352,24,0.05,1,1
"Cal",0.00554307547621122,24,0.05,1,1
"Cln",0.00349382066459157,24,0.05,1,1
"Cnn",0.0035169524983695,24,0.05,1,1
"Can",0.00447172193801537,24,0.05,1,1
"Cla",0.00226476423968147,24,0.05,1,1
"Cna",0.00349391785494587,24,0.05,1,1
"Caa",0.00753657892879973,24,0.05,1,1
"Cs",0.0225825453679385,24,0.05,1,1
"Nlh",0.00352766903738128,24,0.05,1,1
"Nnh",0.00324146455849389,24,0.05,1,1
"Nah",0.00711432430964798,24,0.05,1,1
"Dl",0.00374320821011447,24,0.05,1,1
"Dn",0.00401805956352974,24,0.05,1,1
"Da",0.00665406527993197,24,0.05,1,1
"Hcn",0.0405749875648869,24,0.05,1,1
"Hcs",0.00846020997919776,24,0.05,1,1
"I",0.00347412472887295,24,0.05,1,1
"theta",0.00435307724286853,24,0.05,1,1
"Pl",0.00414028798832043,24,0.05,1,1
"Pn",0.00405487689740899,24,0.05,1,1
"Pa",0.0080073062684003,24,0.05,1,1
"Ql",0.00559430241374409,24,0.05,1,1
"Qn",0.00413468353816413,24,0.05,1,1
"Qa",0.00335000175988604,24,0.05,1,1
"Ra",0.252648981398251,24,0.05,1,1
"E",0.116628753422078,25,0.05,1,1
"Sl",0.110909983959399,25,0.05,1,1
"Sn",0.0749020147953939,25,0.05,1,1
"Sa",0.0655221724226881,25,0.05,1,1
"Cll",0.00537545072752464,25,0.05,1,1
"Cnl",0.00327474959871913,25,0.05,1,1
"Cal",0.00467026718387187,25,0.05,1,1
"Cln",0.00489588450423378,25,0.05,1,1
"Cnn",0.0029924977692296,25,0.05,1,1
"Can",0.00610373019749142,25,0.05,1,1
"Cla",0.00360601387971548,25,0.05,1,1
"Cna",0.00432521311340418,25,0.05,1,1
"Caa",0.0070893103279398,25,0.05,1,1
"Cs",0.0249832020410405,25,0.05,1,1
"Nlh",0.00472916938912538,25,0.05,1,1
"Nnh",0.00281500484834565,25,0.05,1,1
"Nah",0.00647584727429948,25,0.05,1,1
"Dl",0.00491205988591733,25,0.05,1,1
"Dn",0.00659327984955412,25,0.05,1,1
"Da",0.00578631662395898,25,0.05,1,1
"Hcn",0.0276965940206048,25,0.05,1,1
"Hcs",0.0035076384282183,25,0.05,1,1
"I",0.00417960656253922,25,0.05,1,1
"theta",0.00443857267050699,25,0.05,1,1
"Pl",0.00398205271295924,25,0.05,1,1
"Pn",0.00362268789674695,25,0.05,1,1
"Pa",0.00363065972610243,25,0.05,1,1
"Ql",0.00529845516493141,25,0.05,1,1
"Qn",0.00775087989584934,25,0.05,1,1
"Qa",0.00349639788875133,25,0.05,1,1
"Ra",0.302197847047398,25,0.05,1,1
"E",0.142270483559815,26,0.05,1,1
"Sl",0.0982244521109568,26,0.05,1,1
"Sn",0.0714075618007086,26,0.05,1,1
"Sa",0.0754490795106369,26,0.05,1,1
"Cll",0.00250411781700722,26,0.05,1,1
"Cnl",0.00449983275262215,26,0.05,1,1
"Cal",0.00837310852116541,26,0.05,1,1
"Cln",0.00275490992037244,26,0.05,1,1
"Cnn",0.00510676794063785,26,0.05,1,1
"Can",0.00668629810085171,26,0.05,1,1
"Cla",0.00300802952644477,26,0.05,1,1
"Cna",0.00423621249557932,26,0.05,1,1
"Caa",0.0071343401759886,26,0.05,1,1
"Cs",0.0318159184376066,26,0.05,1,1
"Nlh",0.00238796305293641,26,0.05,1,1
"Nnh",0.00521427168788012,26,0.05,1,1
"Nah",0.00515241233315925,26,0.05,1,1
"Dl",0.00530611854322316,26,0.05,1,1
"Dn",0.00410409928296228,26,0.05,1,1
"Da",0.00588691893043552,26,0.05,1,1
"Hcn",0.0438551929201495,26,0.05,1,1
"Hcs",0.00492353988264162,26,0.05,1,1
"I",0.00466780462599373,26,0.05,1,1
"theta",0.00508190591192478,26,0.05,1,1
"Pl",0.00407015818753558,26,0.05,1,1
"Pn",0.00532935648709047,26,0.05,1,1
"Pa",0.00704975433062744,26,0.05,1,1
"Ql",0.00598372295141981,26,0.05,1,1
"Qn",0.00526901185555523,26,0.05,1,1
"Qa",0.0059139916715484,26,0.05,1,1
"Ra",0.304965915196742,26,0.05,1,1
"E",0.145217512091806,27,0.05,1,1
"Sl",0.0709488902799765,27,0.05,1,1
"Sn",0.0662198947056973,27,0.05,1,1
"Sa",0.0562331953180788,27,0.05,1,1
"Cll",0.00320435031099446,27,0.05,1,1
"Cnl",0.0035551496562463,27,0.05,1,1
"Cal",0.00564879779799368,27,0.05,1,1
"Cln",0.00212845723995112,27,0.05,1,1
"Cnn",0.0029969609076648,27,0.05,1,1
"Can",0.00540475111213038,27,0.05,1,1
"Cla",0.00330640958692865,27,0.05,1,1
"Cna",0.00348405131429538,27,0.05,1,1
"Caa",0.00794008737123154,27,0.05,1,1
"Cs",0.0282064540344366,27,0.05,1,1
"Nlh",0.00243679038035938,27,0.05,1,1
"Nnh",0.00402336332734525,27,0.05,1,1
"Nah",0.00717568808353771,27,0.05,1,1
"Dl",0.00325536191705989,27,0.05,1,1
"Dn",0.00564328933221699,27,0.05,1,1
"Da",0.00416690175333808,27,0.05,1,1
"Hcn",0.0166107361985399,27,0.05,1,1
"Hcs",0.00484071727858197,27,0.05,1,1
"I",0.00266088500312498,27,0.05,1,1
"theta",0.00339780734305523,27,0.05,1,1
"Pl",0.00417698709921453,27,0.05,1,1
"Pn",0.00407411687298909,27,0.05,1,1
"Pa",0.00480527041868766,27,0.05,1,1
"Ql",0.00444134034603297,27,0.05,1,1
"Qn",0.00445342133669566,27,0.05,1,1
"Qa",0.00273055596403544,27,0.05,1,1
"Ra",0.289009018422785,27,0.05,1,1
"E",0.138443616655271,28,0.05,1,1
"Sl",0.130048486108388,28,0.05,1,1
"Sn",0.0554290072021954,28,0.05,1,1
"Sa",0.0629016633524721,28,0.05,1,1
"Cll",0.0031020788784559,28,0.05,1,1
"Cnl",0.00482849148097667,28,0.05,1,1
"Cal",0.00613757999163226,28,0.05,1,1
"Cln",0.00330440080404353,28,0.05,1,1
"Cnn",0.00574153692600123,28,0.05,1,1
"Can",0.00566687237218654,28,0.05,1,1
"Cla",0.00333374912910066,28,0.05,1,1
"Cna",0.00443489417923127,28,0.05,1,1
"Caa",0.00858427623214217,28,0.05,1,1
"Cs",0.0339370927717576,28,0.05,1,1
"Nlh",0.00383819328476996,28,0.05,1,1
"Nnh",0.00622760045339358,28,0.05,1,1
"Nah",0.00770389932394723,28,0.05,1,1
"Dl",0.00462300979143115,28,0.05,1,1
"Dn",0.00691089750934962,28,0.05,1,1
"Da",0.00450149514712433,28,0.05,1,1
"Hcn",0.0243515422186142,28,0.05,1,1
"Hcs",0.00799479032681103,28,0.05,1,1
"I",0.00248847635036049,28,0.05,1,1
"theta",0.00657147970441857,28,0.05,1,1
"Pl",0.00429331201495171,28,0.05,1,1
"Pn",0.00470161159762451,28,0.05,1,1
"Pa",0.00454575931731448,28,0.05,1,1
"Ql",0.00455899383152723,28,0.05,1,1
"Qn",0.00331042653196482,28,0.05,1,1
"Qa",0.00569986951397912,28,0.05,1,1
"Ra",0.29715197054845,28,0.05,1,1
"E",0.141429729602604,29,0.05,1,1
"Sl",0.0971217807033877,29,0.05,1,1
"Sn",0.0637429903392059,29,0.05,1,1
"Sa",0.055677570783913,29,0.05,1,1
"Cll",0.00280348472790176,29,0.05,1,1
"Cnl",0.00386975101268761,29,0.05,1,1
"Cal",0.00694650209481018,29,0.05,1,1
"Cln",0.00298313320683432,29,0.05,1,1
"Cnn",0.00419222031280163,29,0.05,1,1
"Can",0.00414472810151631,29,0.05,1,1
"Cla",0.00366699562576523,29,0.05,1,1
"Cna",0.00283295359153786,29,0.05,1,1
"Caa",0.00556776535682177,29,0.05,1,1
"Cs",0.0161912353504177,29,0.05,1,1
"Nlh",0.00224746477142617,29,0.05,1,1
"Nnh",0.0047587033425878,29,0.05,1,1
"Nah",0.00530593869862394,29,0.05,1,1
"Dl",0.00535048132037492,29,0.05,1,1
"Dn",0.00657045107071953,29,0.05,1,1
"Da",0.00747708152290801,29,0.05,1,1
"Hcn",0.0487188836679989,29,0.05,1,1
"Hcs",0.00547672332934741,29,0.05,1,1
"I",0.0045882055327351,29,0.05,1,1
"theta",0.00420785639780669,29,0.05,1,1
"Pl",0.00487411511512958,29,0.05,1,1
"Pn",0.00449116822007238,29,0.05,1,1
"Pa",0.00594899851870411,29,0.05,1,1
"Ql",0.00559597809963975,29,0.05,1,1
"Qn",0.00638319676206101,29,0.05,1,1
"Qa",0.00434449238399038,29,0.05,1,1
"Ra",0.274722308569786,29,0.05,1,1
"E",0.148790303783425,30,0.05,1,1
"Sl",0.12898331046334,30,0.05,1,1
"Sn",0.0715609348812279,30,0.05,1,1
"Sa",0.0844045308423308,30,0.05,1,1
"Cll",0.00234571972238072,30,0.05,1,1
"Cnl",0.00464176073910486,30,0.05,1,1
"Cal",0.00600796838720575,30,0.05,1,1
"Cln",0.00344714372920599,30,0.05,1,1
"Cnn",0.00344122320145492,30,0.05,1,1
"Can",0.0036935509201166,30,0.05,1,1
"Cla",0.00275533748231629,30,0.05,1,1
"Cna",0.00506286382199952,30,0.05,1,1
"Caa",0.00536321473185426,30,0.05,1,1
"Cs",0.0342744074825526,30,0.05,1,1
"Nlh",0.00225690349703584,30,0.05,1,1
"Nnh",0.00331995995480876,30,0.05,1,1
"Nah",0.00467849104304067,30,0.05,1,1
"Dl",0.00588864211597575,30,0.05,1,1
"Dn",0.00665536830957299,30,0.05,1,1
"Da",0.0062765850151763,30,0.05,1,1
"Hcn",0.0360230873097298,30,0.05,1,1
"Hcs",0.00643359315735489,30,0.05,1,1
"I",0.00406674255192164,30,0.05,1,1
"theta",0.00680080914932817,30,0.05,1,1
"Pl",0.00605215963622023,30,0.05,1,1
"Pn",0.00633485957418035,30,0.05,1,1
"Pa",0.00407701164242967,30,0.05,1,1
"Ql",0.00918148216565068,30,0.05,1,1
"Qn",0.00619970478586016,30,0.05,1,1
"Qa",0.00563359780796987,30,0.05,1,1
"Ra",0.291014394704414,30,0.05,1,1
"E",0.150876317394232,31,0.05,1,1
"Sl",0.124030865185363,31,0.05,1,1
"Sn",0.0768034794333619,31,0.05,1,1
"Sa",0.0769674255608584,31,0.05,1,1
"Cll",0.00196436386475827,31,0.05,1,1
"Cnl",0.00357935932709456,31,0.05,1,1
"Cal",0.00678434599456339,31,0.05,1,1
"Cln",0.00301251331435041,31,0.05,1,1
"Cnn",0.00552893769851016,31,0.05,1,1
"Can",0.00553970780441549,31,0.05,1,1
"Cla",0.0022426066344635,31,0.05,1,1
"Cna",0.00516921505586354,31,0.05,1,1
"Caa",0.00556773971744182,31,0.05,1,1
"Cs",0.0454103649137268,31,0.05,1,1
"Nlh",0.00279692420025581,31,0.05,1,1
"Nnh",0.0046940370237569,31,0.05,1,1
"Nah",0.00662187339037016,31,0.05,1,1
"Dl",0.00428755348325057,31,0.05,1,1
"Dn",0.00485726090619671,31,0.05,1,1
"Da",0.00552511205406822,31,0.05,1,1
"Hcn",0.0260488949101172,31,0.05,1,1
"Hcs",0.0037512005622146,31,0.05,1,1
"I",0.00382817828858342,31,0.05,1,1
"theta",0.00705195406141234,31,0.05,1,1
"Pl",0.00607652830827543,31,0.05,1,1
"Pn",0.00748744716680993,31,0.05,1,1
"Pa",0.0102236013944129,31,0.05,1,1
"Ql",0.00505332036196201,31,0.05,1,1
"Qn",0.00713845118252331,31,0.05,1,1
"Qa",0.00431499284210046,31,0.05,1,1
"Ra",0.256966088638319,31,0.05,1,1
"E",0.161678457145828,32,0.05,1,1
"Sl",0.134109698529212,32,0.05,1,1
"Sn",0.0691635233084298,32,0.05,1,1
"Sa",0.0650328908978063,32,0.05,1,1
"Cll",0.00324608823716844,32,0.05,1,1
"Cnl",0.00574838843562262,32,0.05,1,1
"Cal",0.0102906065583118,32,0.05,1,1
"Cln",0.00276040989089687,32,0.05,1,1
"Cnn",0.00509090880232208,32,0.05,1,1
"Can",0.00515250909100925,32,0.05,1,1
"Cla",0.00358517376899543,32,0.05,1,1
"Cna",0.00455416495057533,32,0.05,1,1
"Caa",0.0101805541749547,32,0.05,1,1
"Cs",0.0277245715114295,32,0.05,1,1
"Nlh",0.00349061998730923,32,0.05,1,1
"Nnh",0.00627715706473077,32,0.05,1,1
"Nah",0.0100623899472265,32,0.05,1,1
"Dl",0.00661868866916126,32,0.05,1,1
"Dn",0.00514581154394496,32,0.05,1,1
"Da",0.00610598225469795,32,0.05,1,1
"Hcn",0.036088761498679,32,0.05,1,1
"Hcs",0.004844252440773,32,0.05,1,1
"I",0.00501158148394335,32,0.05,1,1
"theta",0.00444491119892042,32,0.05,1,1
"Pl",0.00504904428922465,32,0.05,1,1
"Pn",0.00418694367009832,32,0.05,1,1
"Pa",0.00946287774303875,32,0.05,1,1
"Ql",0.00509631704901546,32,0.05,1,1
"Qn",0.00635979182208051,32,0.05,1,1
"Qa",0.00526514358280374,32,0.05,1,1
"Ra",0.341265897250969,32,0.05,1,1
"E",0.174818170876674,33,0.05,1,1
"Sl",0.113393497222004,33,0.05,1,1
"Sn",0.0877897319805484,33,0.05,1,1
"Sa",0.0855315415320953,33,0.05,1,1
"Cll",0.00550133562590866,33,0.05,1,1
"Cnl",0.00357618795058069,33,0.05,1,1
"Cal",0.00431711641550426,33,0.05,1,1
"Cln",0.00396978474922849,33,0.05,1,1
"Cnn",0.00519798392761256,33,0.05,1,1
"Can",0.00431587764514748,33,0.05,1,1
"Cla",0.00567734365395202,33,0.05,1,1
"Cna",0.00464820262011587,33,0.05,1,1
"Caa",0.00633781992223165,33,0.05,1,1
"Cs",0.0247391731515117,33,0.05,1,1
"Nlh",0.00473357173189591,33,0.05,1,1
"Nnh",0.00563980123387502,33,0.05,1,1
"Nah",0.00556647627721099,33,0.05,1,1
"Dl",0.00473080538442889,33,0.05,1,1
"Dn",0.00692175692525685,33,0.05,1,1
"Da",0.00917812957254507,33,0.05,1,1
"Hcn",0.0310369969828728,33,0.05,1,1
"Hcs",0.00378539599195554,33,0.05,1,1
"I",0.00563317483276933,33,0.05,1,1
"theta",0.00526445929858017,33,0.05,1,1
"Pl",0.00509011345489771,33,0.05,1,1
"Pn",0.00519747994863404,33,0.05,1,1
"Pa",0.00743089762430942,33,0.05,1,1
"Ql",0.00584553586839075,33,0.05,1,1
"Qn",0.00442161467621586,33,0.05,1,1
"Qa",0.00279843168783687,33,0.05,1,1
"Ra",0.300556783966739,33,0.05,1,1
"E",0.165370396509256,34,0.05,1,1
"Sl",0.0834227063410513,34,0.05,1,1
"Sn",0.0396188528657581,34,0.05,1,1
"Sa",0.0643286398784819,34,0.05,1,1
"Cll",0.00243076444202478,34,0.05,1,1
"Cnl",0.00480646376035006,34,0.05,1,1
"Cal",0.00708085126113665,34,0.05,1,1
"Cln",0.00262655172176327,34,0.05,1,1
"Cnn",0.0054194637789483,34,0.05,1,1
"Can",0.00619499827186263,34,0.05,1,1
"Cla",0.00302038482453456,34,0.05,1,1
"Cna",0.00762543536450428,34,0.05,1,1
"Caa",0.00953680646000279,34,0.05,1,1
"Cs",0.0191692424544162,34,0.05,1,1
"Nlh",0.00318953351199008,34,0.05,1,1
"Nnh",0.00705064978158557,34,0.05,1,1
"Nah",0.00820127287300838,34,0.05,1,1
"Dl",0.00340761164859084,34,0.05,1,1
"Dn",0.00758723543678977,34,0.05,1,1
"Da",0.00535318834064138,34,0.05,1,1
"Hcn",0.0264878147408944,34,0.05,1,1
"Hcs",0.00467647794527887,34,0.05,1,1
"I",0.00520860125243729,34,0.05,1,1
"theta",0.00506134102705542,34,0.05,1,1
"Pl",0.00309592969329569,34,0.05,1,1
"Pn",0.00301099508799328,34,0.05,1,1
"Pa",0.00701762651226547,34,0.05,1,1
"Ql",0.00571553382648778,34,0.05,1,1
"Qn",0.00537670162595339,34,0.05,1,1
"Qa",0.00354441507078646,34,0.05,1,1
"Ra",0.304812229765402,34,0.05,1,1
"E",0.123207320719892,35,0.05,1,1
"Sl",0.0954082458751489,35,0.05,1,1
"Sn",0.0667569062309237,35,0.05,1,1
"Sa",0.0535029561644637,35,0.05,1,1
"Cll",0.00380320431877725,35,0.05,1,1
"Cnl",0.00402474544473664,35,0.05,1,1
"Cal",0.00626992893062718,35,0.05,1,1
"Cln",0.00278656781413599,35,0.05,1,1
"Cnn",0.00456006794480368,35,0.05,1,1
"Can",0.0051972298514459,35,0.05,1,1
"Cla",0.00242989626551564,35,0.05,1,1
"Cna",0.00331527634727281,35,0.05,1,1
"Caa",0.00590848282866281,35,0.05,1,1
"Cs",0.0328597210141407,35,0.05,1,1
"Nlh",0.00270745292167851,35,0.05,1,1
"Nnh",0.00404481012633356,35,0.05,1,1
"Nah",0.00699352108599829,35,0.05,1,1
"Dl",0.00360903010814859,35,0.05,1,1
"Dn",0.00519614089419574,35,0.05,1,1
"Da",0.00576801279652273,35,0.05,1,1
"Hcn",0.0215393185484342,35,0.05,1,1
"Hcs",0.00558571356717919,35,0.05,1,1
"I",0.00321870884303013,35,0.05,1,1
"theta",0.00556629041164935,35,0.05,1,1
"Pl",0.00461805729990782,35,0.05,1,1
"Pn",0.00448975924664546,35,0.05,1,1
"Pa",0.00768267743546928,35,0.05,1,1
"Ql",0.00587614284610027,35,0.05,1,1
"Qn",0.00662859450318802,35,0.05,1,1
"Qa",0.00351409273320605,35,0.05,1,1
"Ra",0.256627858392907,35,0.05,1,1
"E",0.165416474278607,36,0.05,1,1
"Sl",0.13354864280034,36,0.05,1,1
"Sn",0.116207586081772,36,0.05,1,1
"Sa",0.0442451897053447,36,0.05,1,1
"Cll",0.00259970437804287,36,0.05,1,1
"Cnl",0.00256889147712369,36,0.05,1,1
"Cal",0.0109191685884009,36,0.05,1,1
"Cln",0.00445492683294589,36,0.05,1,1
"Cnn",0.00345818156492292,36,0.05,1,1
"Can",0.00561441621852914,36,0.05,1,1
"Cla",0.00434991647394488,36,0.05,1,1
"Cna",0.00403382665336135,36,0.05,1,1
"Caa",0.00752563490944634,36,0.05,1,1
"Cs",0.0256491810137635,36,0.05,1,1
"Nlh",0.0026118979543081,36,0.05,1,1
"Nnh",0.00318368401034934,36,0.05,1,1
"Nah",0.00798482197422902,36,0.05,1,1
"Dl",0.00622810333611907,36,0.05,1,1
"Dn",0.00586960531826913,36,0.05,1,1
"Da",0.00705275033681886,36,0.05,1,1
"Hcn",0.0280521657169625,36,0.05,1,1
"Hcs",0.0069594042380339,36,0.05,1,1
"I",0.00480006307851903,36,0.05,1,1
"theta",0.00630444269484381,36,0.05,1,1
"Pl",0.00603777423582543,36,0.05,1,1
"Pn",0.00492598238007284,36,0.05,1,1
"Pa",0.00764381977129524,36,0.05,1,1
"Ql",0.00355403282583868,36,0.05,1,1
"Qn",0.00856139045425203,36,0.05,1,1
"Qa",0.00386069319444861,36,0.05,1,1
"Ra",0.281915156018791,36,0.05,1,1
"E",0.161876658609437,37,0.05,1,1
"Sl",0.0746678619120908,37,0.05,1,1
"Sn",0.03336141944904,37,0.05,1,1
"Sa",0.0754866165256406,37,0.05,1,1
"Cll",0.00141579854714334,37,0.05,1,1
"Cnl",0.00198638662179597,37,0.05,1,1
"Cal",0.00885722536278391,37,0.05,1,1
"Cln",0.00221184533759336,37,0.05,1,1
"Cnn",0.00356044919676787,37,0.05,1,1
"Can",0.00655785654646822,37,0.05,1,1
"Cla",0.00261124002300321,37,0.05,1,1
"Cna",0.0023258405909515,37,0.05,1,1
"Caa",0.0086249951853682,37,0.05,1,1
"Cs",0.0175296246432022,37,0.05,1,1
"Nlh",0.00195942837500465,37,0.05,1,1
"Nnh",0.00347436518476629,37,0.05,1,1
"Nah",0.00780935224241361,37,0.05,1,1
"Dl",0.00493766795147513,37,0.05,1,1
"Dn",0.00315791879834191,37,0.05,1,1
"Da",0.00500316072927811,37,0.05,1,1
"Hcn",0.0263663175128167,37,0.05,1,1
"Hcs",0.00430473999450504,37,0.05,1,1
"I",0.00243181541142217,37,0.05,1,1
"theta",0.0025380856716844,37,0.05,1,1
"Pl",0.00325476835174636,37,0.05,1,1
"Pn",0.00342188842037155,37,0.05,1,1
"Pa",0.00888803486331741,37,0.05,1,1
"Ql",0.00526031595854261,37,0.05,1,1
"Qn",0.00394614764392982,37,0.05,1,1
"Qa",0.00404259391508808,37,0.05,1,1
"Ra",0.274757941150129,37,0.05,1,1
"E",0.127173881644074,38,0.05,1,1
"Sl",0.100624750559866,38,0.05,1,1
"Sn",0.0611083039784719,38,0.05,1,1
"Sa",0.0592846148506123,38,0.05,1,1
"Cll",0.00287552049104919,38,0.05,1,1
"Cnl",0.00550520308476088,38,0.05,1,1
"Cal",0.00831046529154072,38,0.05,1,1
"Cln",0.00191874240779753,38,0.05,1,1
"Cnn",0.00410076977391351,38,0.05,1,1
"Can",0.00697407392128942,38,0.05,1,1
"Cla",0.00231204399455584,38,0.05,1,1
"Cna",0.00477051263386379,38,0.05,1,1
"Caa",0.00848506714287994,38,0.05,1,1
"Cs",0.017639270975096,38,0.05,1,1
"Nlh",0.00286577011373393,38,0.05,1,1
"Nnh",0.00513640143150295,38,0.05,1,1
"Nah",0.00550922760857257,38,0.05,1,1
"Dl",0.00359715036636423,38,0.05,1,1
"Dn",0.0055327459002833,38,0.05,1,1
"Da",0.00392203336271581,38,0.05,1,1
